Country Name;Country Code;Series Name;Series Code;1960 [YR1960];1961 [YR1961];1962 [YR1962];1963 [YR1963];1964 [YR1964];1965 [YR1965];1966 [YR1966];1967 [YR1967];1968 [YR1968];1969 [YR1969];1970 [YR1970];1971 [YR1971];1972 [YR1972];1973 [YR1973];1974 [YR1974];1975 [YR1975];1976 [YR1976];1977 [YR1977];1978 [YR1978];1979 [YR1979];1980 [YR1980];1981 [YR1981];1982 [YR1982];1983 [YR1983];1984 [YR1984];1985 [YR1985];1986 [YR1986];1987 [YR1987];1988 [YR1988];1989 [YR1989];1990 [YR1990];1991 [YR1991];1992 [YR1992];1993 [YR1993];1994 [YR1994];1995 [YR1995];1996 [YR1996];1997 [YR1997];1998 [YR1998];1999 [YR1999];2000 [YR2000];2001 [YR2001];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022]
Armenia;ARM;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.579919129;5.71910181;3.009034691;1.438816272;0.802637924;1.034301979;0.752345177;1.016164856;1.077749148;0.967863682;1.123867493;1.149647972;1.00440027;1.133360699;1.227695063;1.463912004;1.4833044;1.732263389;1.90569819;1.521710382;1.471883482;1.685606164;1.961453064;1.896163384;1.895893672;1.85625279;1.767966404;1.88339587;2.013779381;2.196552367;2.404683762;..;..
Armenia;ARM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-11.69999848;-41.80000275;-8.799998793;5.400002779;6.89999842;5.865400749;3.3210797;7.299999988;3.300000001;5.900000003;9.599999999;13.2;14;10.5;13.9;13.2;13.7;6.9;-14.1;2.2;4.699999999;7.200000001;3.3;3.600000001;3.199999999;0.2;7.500000002;5.2;7.599999999;-7.199999999;5.8;12.6
Armenia;ARM;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.395400047;8.578399658;8.682800293;8.548100471;8.660099983;8.699199677;9.024200439;8.996600151;9.190400124;9.03579998;9.094799995;8.529299736;8.367699623;8.214699745;7.765999794;7.639999867;7.130000114;6.75;6.659999847;6.199999809;6.44;5.03;4.35;4.42;4.44;4.46;4.42;4.07;3.82;3.72;3.73;3.74;4.05;4.06;4.16;4.2;..;..;..;..;..;..;..
Armenia;ARM;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47.25777946;47.24249157;47.41765285;47.73276461;47.96971851;48.13100332;48.25126216;48.38565145;48.51921257;48.65600135;48.79412308;48.91755414;49.03789839;49.16326503;49.27888825;49.39679452;49.52351504;49.66163218;49.80712541;49.97289271;50.10991089;50.24665068;50.37381809;50.4835351;50.59941502;50.71232702;50.80130137;50.94993635;51.08300196;51.94252292;52.73569974;52.65029261;52.76418518
Aruba;ABW;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;99.15365601;99.1971283;99.23991394;100;100;100;100;100;100;91.660398;100;100;100;100;100;100;100;100;100;93.35629215;100;100;100;100;100;100;100;100;100;100;100;..
Aruba;ABW;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;98.37377416;98.42825975;98.5017492;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Aruba;ABW;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Aruba;ABW;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16.07843137;18.64864865;12.12984055;3.961401727;7.962871744;5.882353953;7.307693245;8.203901293;2.547143687;1.185788511;7.046874992;1.991984449;1.238041842;7.622920639;4.182002641;-0.944954681;1.11050501;7.29372894;-0.383139604;1.127412128;3.089543901;1.835755679;-11.67774203;-2.733455707;3.369238122;-1.040800135;6.431481824;-1.586574644;-0.623625633;1.719624116;7.048533259;2.381730126;-2.302836844;-23.98258035;27.63935697;10.45831735
Aruba;ABW;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Aruba;ABW;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Australia;AUS;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Australia;AUS;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Australia;AUS;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15.43718277;15.31527127;15.35397358;15.48170527;15.7309148;16.11460158;16.47101442;16.70617608;17.60233354;17.73724311;17.8373184;17.93072692;18.12321078;17.89453913;18.36887105;18.27847309;18.29274959;18.45473766;18.23928987;18.15720084;17.97375152;17.65605534;17.40561767;16.7945881;16.15574514;16.19845822;16.32033061;16.1491503;15.86571352;15.59904536;14.77613691;..;..
Australia;AUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;2.482618348;1.294258047;6.216364178;6.980438255;5.980351;2.378806609;6.305066437;5.093750611;7.045186723;7.175799265;4.0006402;3.910251041;2.619344002;4.107324238;1.336442809;2.588802865;3.595150202;0.893380867;4.050424809;3.035697656;3.339865845;3.325214167;-2.224470017;4.591710854;5.278528457;3.965732091;2.562551359;5.753907786;3.878649706;3.57912305;-0.381874772;0.427678438;4.045157049;3.979706175;3.883164804;3.86393434;3.913189432;4.66325163;5.027647469;3.921517829;2.025127315;3.979633756;3.090687182;4.224321727;3.154139257;2.755298243;3.773392681;3.58622798;1.892573609;2.226538078;2.40897178;3.918409625;2.606198447;2.607401032;2.201810153;2.779142625;2.318709387;2.906363115;2.181109106;-0.334686359;2.111830889;4.268946393
Australia;AUS;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;11.19999981;11.30000019;11.39999962;11.69999981;11.80000019;11.89999962;11.80000019;11.80000019;11.80000019;11.69999981;11.69999981;11.60000038;11.80000019;11.80000019;12;11.89999962;11.89999962;12.10000038;12.10000038;12.19999981;12.30000019;12.19999981;12.10000038;11.89999962;11.69999981;10.89999962;..;10.5;..;9.800000191;..;9.199999809;8.899999619;8.899999619;8.699999809;8.699999809;8.5;8.300000191;8.199999809;7.900000095;4.04;3.95;3.93;3.97;4;3.9;3.93;..;3.82;3.77;3.78;3.79;3.75;3.74;3.79;3.82;3.84;..;..;..;..;..;..
Australia;AUS;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41.39308651;41.6067931;41.78339636;41.88376807;42.30312115;42.71395772;42.90567733;43.03884768;43.19836229;43.37482628;43.84724551;44.17594707;44.27663198;44.65013315;44.55032406;44.8937186;45.05001991;45.14691092;45.25710043;45.41085352;45.32406453;45.50447766;45.62997379;45.73680589;45.92521215;46.12250223;46.43517308;46.64166659;46.8188287;46.94471661;46.99239369;47.16996151;47.40552324
Austria;AUT;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Austria;AUT;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Austria;AUT;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.590106605;8.049526421;7.35494711;7.311748471;7.344674059;7.698069947;8.15463769;8.06021204;8.107660865;7.889457434;7.930858961;8.444656269;8.583836811;9.169316756;9.275870702;9.266405512;8.962101511;8.588766398;8.500238419;7.721228101;8.36562481;8.136189778;7.723851662;7.754017979;7.260930858;7.318859537;7.290777216;7.487036755;7.141140211;7.263331201;6.632645737;..;..
Austria;AUT;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;5.537979317;2.648675113;4.138267582;6.124353738;3.480174918;5.642861411;3.008047798;4.472312782;6.275867166;6.321142632;5.114968585;6.207861086;4.890435317;3.942138071;-0.363735434;4.578445433;5.079980594;-0.210653695;5.3566999;1.731485595;-0.144294691;2.011254708;2.97308803;0.051274763;2.498678497;2.301393212;1.357168064;3.295879898;3.887074818;4.345641399;3.441627777;2.093524617;0.526809204;2.402119074;2.667983531;2.349533852;2.09359939;3.581425815;3.556331247;3.375722147;1.267168189;1.651553922;0.941470921;2.735120222;2.244065325;3.454041836;3.727415301;1.460423676;-3.764578178;1.837093677;2.922797284;0.680445577;0.025504712;0.661272849;1.014501586;1.989437162;2.258572433;2.425385361;1.450529184;-6.632991437;4.237866733;4.806430202
Austria;AUT;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;10.80000019;..;..;..;..;..;..;..;..;..;10.80000019;..;..;..;..;..;..;..;..;..;11.19999981;..;..;..;..;10.89999962;10.80000019;10.69999981;10.60000038;10.39999962;10.19999981;9.899999619;9.699999809;9.399999619;9.5;9.399999619;9.300000191;9.199999809;9;8.899999619;7.95;7.85;7.81;7.73;7.73;7.69;7.66;7.75;7.69;7.68;7.65;7.68;7.67;7.64;7.58;7.54;7.42;7.37;7.27;..;..;..;..
Austria;AUT;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40.98235323;41.1135239;41.70000167;41.97534483;43.19609855;43.54993541;43.4744329;43.65385488;43.88278532;43.88855604;43.95318639;44.19605948;44.6754859;44.65065206;45.37229844;45.45995764;45.61397113;45.68541548;45.94713318;46.28758382;46.39537397;46.59681586;46.75835208;46.83131405;46.94690278;46.8347506;46.81497589;46.7622376;46.6400727;46.70495175;46.84125649;46.76800116;46.72517595
Azerbaijan;AZE;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;97;98.90822245;98.59799957;100;98.84778595;98.97737885;99.11943817;99.5;99.46292114;99.66230011;99.87506866;99.94766235;99.9;100;100;100;100;100;100;100;100;100;100;..
Azerbaijan;AZE;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;98.0660884;97.5912886;100;98.10732587;98.36297169;98.62633026;99.16723545;99.19949623;99.51143192;99.85218185;99.92900968;99.9;100;100;100;100;100;100;100;100;100;100;..
Azerbaijan;AZE;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.45396644;7.159572566;8.617281108;6.411378556;4.41191067;4.225833946;3.502937009;3.37952987;3.347718944;3.272330964;3.440001988;3.25441365;3.203348038;3.469644527;3.408403058;3.580068757;3.593402125;3.219523848;3.474404911;2.849570533;2.685112496;2.97414762;3.239167347;3.285574369;3.381555622;3.292794814;3.303957895;3.243037648;3.292641249;3.54349533;3.398849573;..;..
Azerbaijan;AZE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-0.700000176;-22.60000033;-23.09999872;-19.70000124;-11.79999911;1.299999405;5.800000148;9.999999612;7.4000013;11.09999914;9.899999865;9.438916269;10.2082994;9.253801797;27.96153811;34.5;24.99999985;10.75897806;9.296363744;5.048944513;0.100000138;2.165239475;5.809800843;2.750506815;1.093975916;-3.09999988;0.199999939;1.5;2.500000067;-4.300000102;5.616451029;4.616522963
Azerbaijan;AZE;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.745200157;..;..;..;..;9.896800041;9.841099739;9.882100105;9.966300011;10.20440006;10.09920025;10.02089977;10.54279995;10.48750019;10.07059956;10.02000046;9.81000042;9.609999657;9.06000042;8.899999619;8.69;8.51;8.4;8.27;8.24;8.21;7.94;7.93;7.67;7.54;5.06;4.62;4.65;4.69;4.82;..;..;..;..;..;..;..;..
Azerbaijan;AZE;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;48.71711312;48.71595198;48.84938979;49.09957346;49.40454294;49.66839964;49.75782095;49.82199474;49.88103335;49.93726005;49.86262153;49.89293266;50.21612952;49.88429365;49.77736316;49.70503166;49.4202992;47.86843135;48.43996072;49.5545704;51.1712002;49.61216775;50.04683099;49.91572349;49.95279575;50.03532756;49.95306716;49.82813242;49.87672413;49.78913645;49.76625282;49.92667685;49.84170949
Bahamas, The;BHS;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Bahamas, The;BHS;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Bahamas, The;BHS;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.442764308;7.55384738;6.924421842;6.333546175;6.291220659;6.423549677;6.213496079;5.466984341;6.597061491;6.642478893;6.508335026;6.172146615;6.193974886;6.251292505;6.105412881;5.622707042;5.406279064;5.400848837;5.460935239;5.457035187;5.302835466;5.775896283;6.266800328;7.274471671;6.473141436;5.62112774;5.153595167;5.438825122;6.95535772;6.482893634;6.042251477;..;..
Bahamas, The;BHS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;10.66709743;10.45197189;10.5240552;10.5015672;10.42559649;9.07192871;9.598113866;8.421763566;8.981662577;-5.649649519;1.62650874;-3.497335933;7.567568823;-16.75422908;-14.80312631;5.185184971;9.154929221;14.17952014;26.13929577;6.495281921;-9.22640508;6.698897757;3.597051868;14.17114862;4.829180115;1.797000227;2.984519344;2.309707661;6.7273298;-1.596249087;-4.181785022;-3.825582297;0.307806596;3.148915972;4.378752035;4.223530362;1.287753205;4.716798555;7.144103907;4.148419308;2.626009827;2.704956247;-1.264916676;0.882373745;3.396084205;2.516592217;1.446099912;-2.32364807;-4.175428056;1.538662487;0.613170736;3.086377661;-2.862505478;1.847107192;0.996230704;-0.762973445;2.52416174;2.918306927;-0.743661883;-23.50810144;16.98449048;14.36820985
Bahamas, The;BHS;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;5.725663662;..;..;..;..;..;..;..;..;..;5.093599796;..;..;..;..;..;..;..;..;..;4.404799938;..;..;..;..;..;..;..;..;..;4;..;..;3.883899927;..;3.6;3.940000057;..;..;..;3.5;3.4;3.400000095;3.4;3.4;..;3.2;3.2;3.2;3.2;2.92;2.9;2.86;2.85;2.76;2.83;..;2.96;..;..;..;..;..
Bahamas, The;BHS;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.30596508;46.29643165;46.3454396;46.38460479;46.41730147;46.58765943;46.72604965;47.0388495;46.72855365;47.33115859;47.52122866;47.6555347;47.7614957;47.62136271;47.57319517;47.66461256;47.7252864;47.7308254;47.54887812;47.27072;47.33308815;47.3964369;47.58951705;47.45868355;47.51920102;47.52626121;47.60270932;47.76279805;47.91327773;47.96226127;47.95354397;48.14262002;48.38966651
Bahrain;BHR;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;99.94139862;99.96739197;99.98718262;99.99713898;99.99977112;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Bahrain;BHR;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;99.50588706;99.72060593;99.88952357;99.97534657;99.99802825;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Bahrain;BHR;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20.75200322;19.32431852;22.13329847;22.77316973;22.54014301;22.08374801;22.37036077;22.08830862;23.03239928;22.32357076;22.31594424;22.4391139;23.01340061;23.05682192;21.50972283;22.94402725;23.15740473;22.10503858;22.30139696;20.95640945;21.39480655;21.46530295;22.18412509;22.86884161;23.09657136;22.38562499;21.49530987;20.94603778;20.73796173;22.06335481;21.97690781;..;..
Bahrain;BHR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-5.316697353;-7.556217712;6.3763768;5.003646045;-4.758268538;1.182993916;10.39900933;6.999991649;0.364007138;4.437997176;11.22999878;6.689998367;12.87000667;-0.250001485;3.929991545;4.110006115;3.092999787;4.790002789;4.29999896;5.300070056;2.490948108;3.348550668;6.296441979;6.980960594;6.768997871;6.467000122;8.293960448;6.245010775;2.539885936;4.334299173;1.983515012;3.72810843;5.41683981;4.350390853;2.485378558;3.558128119;4.290949778;2.111130473;2.166964669;-4.644637359;2.669708714;4.860858272
Bahrain;BHR;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;4.711409569;..;..;..;..;..;..;..;..;..;4.342899799;..;..;..;..;..;..;..;..;..;3.314399958;..;..;..;..;..;..;..;..;3.33949995;..;..;..;..;..;..;..;2.900000095;..;..;2.75;2.82;2.86;2.81;2.81;2.81;2.74;2.74;1.97;1.9;1.77;1.7;2.08;2.08;2.03;1.95;1.89;1.74;..;..;..;..;..
Bahrain;BHR;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16.71015138;16.74679383;17.16102402;17.5689356;17.97397116;18.37626367;18.78088022;19.18769568;19.59204156;19.98666885;20.36494326;20.73184138;21.05537893;21.26446121;21.25671718;21.17403189;21.11836531;21.08452402;21.07849722;21.11449966;21.30348173;20.91832788;20.75473857;20.91416997;21.46544898;21.54641643;21.20955203;20.92754669;21.01710704;21.25004336;21.19013481;21.39138677;21.79232985
Bangladesh;BGD;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.29;9.90541935;12.71788025;17.8;18.33804512;21.14438629;22.4;26.74619293;29.54021454;32;35.03246689;37.7541275;40.47424698;40.6;44.23;50.52510246;46.5;54.26874542;57.07751465;55.26;59.6;65.54574585;61.5;62.4;74.00247192;75.92;88;86.9152832;92.2;96.2;98.99102783;..
Bangladesh;BGD;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.17101853;..;..;2.238844849;3.734337548;6.693304209;5.881475742;12.65507279;15.65812859;16.81052208;21.51434262;24.29749558;27.09862688;27.8762904;30.17185883;40.17095676;32.49226327;41.65509321;44.70268203;39.99789744;45.70708847;53.77054667;48.58776293;48.12119897;63.78159586;66.14364758;81.57102984;81.32624379;88.85359852;95.21196643;98.54421174;..
Bangladesh;BGD;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.107550001;0.099143894;0.106257362;0.110814122;0.117142782;0.140538338;0.140354851;0.1554492;0.154800379;0.158617237;0.160122047;0.194686761;0.203401188;0.209737198;0.219955044;0.232135397;0.251721898;0.263586595;0.285933318;0.305030148;0.340233253;0.361557397;0.387829235;0.408788179;0.425189457;0.463517075;0.507739271;0.541787826;0.586157625;0.559733656;0.510647559;..;..
Bangladesh;BGD;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;6.058160825;5.45303097;-0.45589429;10.95278855;1.606258229;2.566812001;-1.87586392;9.489454015;1.220857909;5.619852293;-5.479483027;-13.9737287;3.325680199;9.5919563;-4.088214092;5.661361201;2.67305605;7.073837733;4.801634601;0.819141869;7.233943695;2.134327836;3.8810464;4.803310015;3.342014654;4.173382559;3.772401853;2.416256856;2.836582129;5.622258162;3.485227816;5.44268555;4.711561725;3.890126441;5.121277897;4.522919217;4.489896498;5.177026873;4.670156369;5.293294719;5.077287775;3.83312394;4.7395674;5.23953291;6.535944939;6.671904986;7.058599354;6.013789757;5.045124799;5.571788185;6.464379125;6.521458779;6.013605658;6.061059359;6.552639878;7.113478213;6.590254815;7.31940778;7.881906729;3.448025628;6.938679124;7.099828776
Bangladesh;BGD;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;0.155100003;..;..;..;..;..;..;..;..;..;0.215800002;0.225199997;..;..;..;0.287800014;..;..;..;..;0.304199994;0.308099985;..;..;0.304899991;..;..;..;..;0.300000012;..;0.3;0.34;..;..;0.3;..;..;..;..;..;0.6;..;..;0.6;0.77;0.79;..;..;..;..;..;..
Bangladesh;BGD;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21.74820403;21.82220509;21.93995866;22.0932841;22.2682455;22.46543709;22.66151546;22.88586383;23.13278497;23.37889243;23.6186682;23.81885561;24.03643962;24.25985279;24.48101043;24.70719781;24.90763008;25.44261755;26.00326051;26.56177793;27.06945201;27.56270867;28.05482959;28.55936995;29.07011068;29.58656772;30.09695822;31.72092922;31.87737044;32.00890622;32.0382574;32.41967195;32.67182843
Barbados;BRB;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;99.98425293;99.99343872;99.99868774;100;100;100;100;100;100;100;100;99.99906158;100;99.96649933;99.92389679;99.86960602;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Barbados;BRB;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;99.97485695;99.98958425;99.99792879;100;100;100;100;100;100;100;100;100;100;100;99.96570037;99.9010194;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
